code,name,date,bias1,bias2,bias3,boll,boll_upper,boll_lower,cci,kdj_k,kdj_d,kdj_j,macd_dif,macd_dea,macd_hist,open,high,low,close,settle_price,pct_change,turnover_million,volume,open_interest,rsi1,rsi2,rsi3,ma5,ma10,ma20,wr,mtm,mtmma,obv,po_net_holding_10k,vr,sd,vs_basis,turnover_rate_hs300
IF.CFE,沪深300期货,2024-04-30,0.92,1.39,1.69,3345.4,3414.6,3276.3,158.88,67.53,59.22,84.17,16.6612,10.5381,12.2463,3638.4,3638.4,3608.2,3610.2,3616.0,-0.0069,42471.41,39056.0,62923,65.71,60.17,57.62,50000.0,49000.0,50000.0,29.06,90.4,2.95,-8789.0,-8687.0,113.23,37.97,5.81,0.0062
IF.CFE,沪深300期货,2024-05-06,1.45,2.42,2.91,3349.6,3430.0,3269.3,176.85,74.2,64.21,94.18,22.3616,12.9028,18.9176,3666.0,3678.8,3647.6,3656.2,3658.4,0.0111,52282.7,47582.0,64765,74.16,65.54,60.6,51000.0,48000.0,50000.0,12.46,87.18,7.66,-8789.0,-8687.0,112.19,42.91,-1.68,0.0067
IF.CFE,沪深300期货,2024-05-07,0.81,2.21,2.86,3354.2,3443.5,3264.9,136.73,78.98,69.13,98.67,26.7083,15.6639,22.0888,3656.0,3666.2,3648.2,3658.0,3658.8,-0.0001,35902.8,32715.0,58149,74.45,65.74,60.72,48000.0,47000.0,49000.0,11.47,83.6,11.5,-8789.0,-8687.0,130.48,47.78,-1.01,0.0053
IF.CFE,沪深300期货,2024-05-08,-0.23,1.15,1.95,3357.3,3450.5,3264.1,88.24,76.76,71.68,86.93,27.5966,18.0504,19.0923,3654.0,3654.0,3626.4,3628.6,3630.2,-0.0083,36041.44,33023.0,55972,60.82,59.65,57.89,42000.0,46000.0,49000.0,27.67,81.71,16.08,-8789.0,-8687.0,110.49,50.04,-1.62,0.0042
IF.CFE,沪深300期货,2024-05-09,0.56,1.76,2.76,3363.0,3461.7,3264.4,96.37,81.71,75.02,95.1,30.6124,20.5628,20.0992,3635.0,3673.0,3631.2,3663.6,3663.0,0.0092,41777.99,38078.0,54826,68.94,63.98,60.19,38000.0,45000.0,49000.0,8.38,120.77,24.12,-8789.0,-8687.0,109.09,54.49,-0.96,0.004699999999999999
IF.CFE,沪深300期货,2024-05-10,0.29,1.36,2.62,3368.2,3472.2,3264.2,87.76,84.78,78.27,97.79,32.7318,22.9966,19.4703,3670.4,3681.0,3637.6,3665.0,3663.2,0.0005,47961.81,43705.0,53884,69.25,64.15,60.28,39000.0,44000.0,49000.0,8.71,146.63,31.63,-8789.0,-8687.0,107.54,57.97,-1.28,0.0049
IF.CFE,沪深300期货,2024-05-13,0.17,0.88,2.3,3372.7,3481.3,3264.0,64.96,85.14,80.56,94.29,33.7633,25.1499,17.2267,3645.0,3673.8,3618.0,3661.6,3662.4,-0.0004,47791.2,43591.0,49303,67.32,63.37,59.94,38000.0,45000.0,48000.0,11.02,130.21,39.24,-8789.0,-8687.0,107.32,59.18,-3.09,0.0051
IF.CFE,沪深300期货,2024-05-14,0.02,0.38,1.93,3374.6,3487.0,3262.3,67.43,81.01,80.71,81.6,33.7351,26.867,13.7363,3666.8,3678.0,3644.2,3655.6,3654.4,-0.0019,40942.68,37330.0,41898,63.56,61.92,59.31,39000.0,44000.0,48000.0,18.51,115.3,46.61,-8789.0,-8687.0,107.84,59.14,-1.45,0.0043
IF.CFE,沪深300期货,2024-05-15,-0.7,-0.45,0.98,3376.1,3490.1,3262.1,31.81,63.8,75.08,41.26,31.3716,27.7679,7.2075,3650.0,3656.6,3622.2,3629.6,3629.8,-0.0068,36523.86,33460.0,33096,49.26,55.86,56.64,39000.0,41000.0,47000.0,55.15,39.63,50.12,-8789.0,-8687.0,111.3,54.05,3.54,0.004
IF.CFE,沪深300期货,2024-05-16,-0.36,-0.27,1.05,3378.3,3494.3,3262.3,32.9,52.39,67.51,22.15,29.6912,28.1526,3.0773,3627.2,3645.2,3614.0,3623.0,3625.4,-0.0019,62135.73,57067.0,135302,52.71,57.09,57.18,43000.0,41000.0,46000.0,60.95,4.74,49.2,-8789.0,-8687.0,132.64,53.67,-17.36,0.005
IF.CFE,沪深300期货,2024-05-17,0.81,0.79,2.1,3383.4,3504.4,3262.5,82.67,65.43,66.82,62.64,31.5117,28.8244,5.3746,3628.0,3675.0,3615.8,3669.0,3654.6,0.012,80167.13,73451.0,142379,69.22,64.28,60.57,49000.0,44000.0,47000.0,8.5,68.5,53.81,-8789.0,-8687.0,164.81,53.02,-8.97,0.0053
IF.CFE,沪深300期货,2024-05-20,0.82,0.87,2.09,3388.9,3514.1,3263.8,153.07,69.42,67.68,72.88,33.0321,29.6659,6.7324,3676.2,3695.6,3662.0,3675.0,3674.0,0.0056,70942.24,64289.0,137734,70.81,65.11,61.0,53000.0,46000.0,47000.0,22.6,30.78,57.1,-8789.0,-8687.0,168.08,54.75,-15.96,0.0059
IF.CFE,沪深300期货,2024-05-21,0.36,0.47,1.58,3395.0,3519.7,3270.3,99.38,67.4,67.59,67.02,32.8799,30.3087,5.1423,3663.4,3674.0,3649.0,3662.2,3656.2,-0.0032,51412.07,46783.0,132670,62.52,61.76,59.58,55000.0,47000.0,47000.0,36.64,16.96,58.92,-8789.0,-8687.0,168.68,55.35,-13.96,0.0042
IF.CFE,沪深300期货,2024-05-22,0.2,0.44,1.5,3401.2,3524.6,3277.8,107.41,67.59,67.59,67.59,32.7032,30.7876,3.8312,3662.2,3677.0,3653.8,3666.4,3670.8,0.0028,55612.65,50559.0,133359,64.17,62.45,59.9,58000.0,49000.0,47000.0,32.03,48.68,62.91,-8789.0,-8687.0,163.81,54.02,-18.05,0.0049
IF.CFE,沪深300期货,2024-05-23,-0.85,-0.52,0.32,3407.4,3520.5,3294.3,-64.83,54.11,63.1,36.14,29.3816,30.5064,-2.2496,3654.2,3655.0,3615.0,3629.2,3624.6,-0.0113,69191.34,63497.0,132524,43.7,53.18,55.83,60000.0,51000.0,48000.0,72.84,-19.58,62.24,-8789.0,-8687.0,163.45,50.25,-12.59,0.0046
IF.CFE,沪深300期货,2024-05-24,-1.52,-1.45,-0.91,3409.4,3519.8,3299.0,-169.81,36.99,54.39,2.17,23.4073,29.0866,-11.3587,3618.8,3637.6,3586.0,3589.0,3596.0,-0.0098,66238.52,61126.0,128483,30.92,45.25,51.86,57000.0,53000.0,49000.0,97.26,-58.97,60.57,-8789.0,-8687.0,131.94,43.03,-12.48,0.004
IF.CFE,沪深300期货,2024-05-27,-0.43,-0.59,-0.28,3413.6,3517.4,3309.9,-120.81,34.21,47.66,7.29,20.6054,27.3904,-13.5699,3598.6,3619.4,3588.6,3617.4,3612.8,0.006,55947.67,51760.0,121946,44.65,50.89,54.26,55000.0,54000.0,49000.0,71.35,-28.87,58.44,-8789.0,-8687.0,133.9,35.17,-18.31,0.0042
IF.CFE,沪深300期货,2024-05-28,-0.64,-1.04,-0.96,3415.3,3517.0,3313.6,-129.9,25.97,40.43,-2.96,16.5888,25.2301,-17.2825,3612.8,3621.8,3587.0,3596.4,3593.0,-0.0045,52757.76,48798.0,120145,37.95,46.99,52.25,55000.0,55000.0,49000.0,90.51,-43.09,55.15,-8789.0,-8687.0,133.87,26.93,-12.77,0.004
IF.CFE,沪深300期货,2024-05-29,-0.26,-1.0,-1.0,3416.8,3516.7,3316.8,-104.25,20.41,33.76,-6.28,13.2378,22.8316,-19.1877,3598.2,3623.0,3588.8,3596.2,3597.6,0.0009,57689.58,53321.0,119393,37.89,46.95,52.23,56000.0,57000.0,49000.0,90.69,-18.75,48.79,-8789.0,-8687.0,132.18,25.06,-17.32,0.0037
IF.CFE,沪深300期货,2024-05-30,-0.31,-1.18,-1.23,3418.9,3514.5,3323.2,-114.16,16.24,27.92,-7.11,9.6908,20.2034,-21.0253,3590.0,3614.8,3576.6,3586.0,3582.8,-0.0032,61504.23,57085.0,119626,34.3,44.96,51.23,54000.0,57000.0,49000.0,92.1,-35.04,43.04,-8789.0,-8687.0,129.57,26.78,-8.31,0.0039000000000000003
IF.CFE,沪深300期货,2024-05-31,-0.61,-1.3,-1.59,3420.7,3511.4,3329.9,-118.98,11.75,22.53,-9.8,5.7286,17.3085,-23.1597,3596.0,3606.8,3568.8,3571.8,3574.0,-0.0031,55521.73,51590.0,117050,29.61,42.24,49.84,53000.0,55000.0,49000.0,97.63,-92.06,33.92,-8789.0,-8687.0,110.5,28.72,-8.12,0.0036
IF.CFE,沪深300期货,2024-06-03,-0.33,-1.0,-1.47,3423.4,3504.2,3342.7,-125.18,13.15,19.4,0.64,2.6195,14.3707,-23.5024,3570.0,3587.6,3552.8,3572.6,3564.6,-0.0004,63877.17,59654.0,119208,30.25,42.45,49.92,54000.0,54000.0,50000.0,84.06,-96.98,24.71,-8789.0,-8687.0,112.55,30.96,-16.15,0.0045000000000000005
IF.CFE,沪深300期货,2024-06-04,0.36,-0.13,-0.72,3426.6,3497.0,3356.2,-64.37,23.38,20.73,28.68,2.0425,11.905,-19.7251,3570.2,3611.8,3565.8,3597.6,3601.0,0.0093,62513.15,58083.0,113456,48.08,48.91,52.39,56000.0,56000.0,51000.0,63.93,-61.18,17.47,-8789.0,-8687.0,111.88,31.24,-18.07,0.004
IF.CFE,沪深300期货,2024-06-05,0.04,-0.28,-1.05,3428.9,3490.0,3367.9,-56.03,27.85,23.1,37.34,0.5396,9.6319,-18.1847,3593.0,3609.8,3583.0,3584.0,3587.2,-0.0047,48419.18,44885.0,107030,41.21,45.85,50.96,54000.0,55000.0,52000.0,69.47,-78.04,9.48,-8789.0,-8687.0,94.03,32.32,-10.79,0.0036
IF.CFE,沪深300期货,2024-06-06,0.06,-0.14,-0.95,3429.3,3489.4,3369.3,-53.33,33.57,26.59,47.53,-0.6138,7.5828,-16.3931,3598.0,3618.4,3570.6,3584.4,3583.2,-0.0008,71585.51,66361.0,114374,41.5,45.96,51.0,56000.0,55000.0,53000.0,62.74,-42.43,1.32,-8789.0,-8687.0,111.98,32.64,-7.85,0.0044
IF.CFE,沪深300期货,2024-06-07,-0.58,-0.77,-1.53,3427.1,3491.5,3362.8,-121.32,30.24,27.81,35.1,-3.4445,5.3773,-17.6437,3595.0,3598.4,3539.0,3558.8,3559.4,-0.0068,71367.21,66751.0,110267,29.95,40.33,48.31,59000.0,56000.0,54000.0,76.43,-28.6,-7.44,-8789.0,-8687.0,92.9,34.14,-15.31,0.0042
IF.CFE,沪深300期货,2024-06-11,-1.0,-1.17,-2.0,3425.0,3495.8,3354.1,-194.95,26.17,27.26,23.98,-7.3003,2.8418,-20.2842,3548.0,3554.4,3517.6,3536.6,3536.2,-0.0064,57558.75,54307.0,108077,23.22,36.15,46.1,58000.0,56000.0,55000.0,81.97,-76.52,-17.78,-8789.0,-8687.0,80.94,36.98,-6.28,0.0043
IF.CFE,沪深300期货,2024-06-12,-0.78,-1.14,-2.0,3420.9,3497.6,3344.2,-177.63,21.94,25.49,14.85,-10.646,0.1443,-21.5805,3533.4,3541.6,3521.2,3531.2,3535.0,-0.0014,44871.57,42344.0,99927,21.8,35.18,45.57,55000.0,55000.0,55000.0,87.1,-61.75,-26.63,-8789.0,-8687.0,79.87,39.62,-12.92,0.0039000000000000003
IF.CFE,沪深300期货,2024-06-13,-0.79,-1.3,-2.24,3416.3,3499.5,3333.0,-158.06,17.69,22.89,7.3,-14.1734,-2.7193,-22.9083,3536.8,3542.6,3507.4,3517.6,3512.6,-0.0049,49989.57,47303.0,96661,18.38,32.76,44.24,55000.0,55000.0,56000.0,90.81,-74.44,-32.33,-8789.0,-8687.0,69.79,43.41,-8.53,0.0039000000000000003
IF.CFE,沪深300期货,2024-06-14,-0.06,-0.71,-1.67,3413.3,3500.9,3325.8,-122.95,21.65,22.48,20.0,-15.5668,-5.2888,-20.556,3512.6,3540.2,3498.0,3533.6,3532.8,0.006,62134.96,58876.0,93832,33.17,38.2,46.17,54000.0,55000.0,56000.0,70.43,-49.63,-35.05,-8789.0,-8687.0,71.81,45.1,-7.93,0.0055000000000000005
IF.CFE,沪深300期货,2024-06-17,-0.05,-0.75,-1.65,3408.9,3499.0,3318.8,-97.11,22.63,22.53,22.83,-16.9343,-7.6179,-18.6329,3515.2,3536.6,3514.6,3527.6,3529.2,-0.0015,52801.96,49884.0,79881,30.67,36.98,45.56,51000.0,55000.0,55000.0,75.42,-41.86,-40.57,-8789.0,-8687.0,71.21,43.89,-8.6,0.0044
IF.CFE,沪深300期货,2024-06-18,0.22,-0.38,-1.19,3404.7,3495.3,3314.1,-58.61,25.94,23.66,30.49,-17.0875,-9.5118,-15.1514,3533.8,3549.2,3526.4,3537.2,3533.4,0.0023,55818.17,52593.0,67671,39.44,40.32,46.74,50000.0,54000.0,54000.0,67.44,-33.53,-43.78,-8789.0,-8687.0,82.19,40.35,-8.39,0.004
IF.CFE,沪深300期货,2024-06-19,-0.03,-0.46,-1.27,3400.3,3491.9,3308.8,-60.52,25.49,24.27,27.92,-17.7381,-11.1571,-13.162,3541.4,3547.6,3522.4,3527.6,3529.0,-0.0016,47947.45,45265.0,52175,34.24,38.12,45.7,51000.0,53000.0,54000.0,75.42,-66.3,-47.95,-8789.0,-8687.0,80.87,37.33,-1.15,0.0034000000000000002
IF.CFE,沪深300期货,2024-06-20,-0.6,-0.88,-1.68,3395.3,3489.9,3300.8,-93.84,19.32,22.62,12.71,-19.7531,-12.8763,-13.7536,3529.8,3535.6,3501.0,3505.0,3507.4,-0.0068,42752.39,40551.0,32722,24.95,33.43,43.33,49000.0,52000.0,54000.0,94.19,-74.82,-54.12,-8789.0,-8687.0,69.25,33.76,1.72,0.0036
IF.CFE,沪深300期货,2024-06-21,-0.71,-0.95,-1.82,3390.9,3490.5,3291.2,-131.19,20.45,21.9,17.55,-21.9907,-14.6992,-14.5831,3474.4,3477.6,3445.2,3463.0,3464.4,-0.0127,59685.86,57459.0,84986,21.35,31.25,42.15,49000.0,52000.0,53000.0,85.41,-86.28,-57.46,-8789.0,-8687.0,55.62,33.82,-32.62,0.0034999999999999996
IF.CFE,沪深300期货,2024-06-24,-0.81,-1.1,-2.04,3385.7,3490.5,3280.8,-130.94,17.35,20.38,11.3,-24.484,-16.6561,-15.6558,3446.0,3478.6,3441.4,3450.0,3456.0,-0.0042,59766.0,57669.0,83482,17.88,28.95,40.85,51000.0,51000.0,53000.0,89.53,-74.46,-58.23,-8789.0,-8687.0,44.78,36.86,-26.81,0.0038
IF.CFE,沪深300期货,2024-06-25,-1.0,-1.52,-2.45,3378.0,3484.9,3271.0,-176.56,17.25,19.34,13.07,-27.8504,-18.895,-17.9108,3453.6,3457.8,3409.2,3427.8,3424.6,-0.0082,59506.83,57714.0,84819,13.42,25.46,38.72,52000.0,51000.0,54000.0,82.97,-74.64,-60.52,-8789.0,-8687.0,44.23,39.07,-30.1,0.0038
IF.CFE,沪深300期货,2024-06-26,-0.15,-0.81,-1.74,3370.8,3474.2,3267.4,-131.03,23.1,20.59,28.11,-28.6919,-20.8544,-15.6751,3426.0,3459.6,3414.6,3447.2,3447.4,0.0066,55607.03,53995.0,80122,31.39,33.15,41.5,53000.0,52000.0,54000.0,65.21,-50.99,-60.91,-8789.0,-8687.0,44.61,39.78,-33.06,0.0034000000000000002
IF.CFE,沪深300期货,2024-06-27,-0.39,-1.14,-2.04,3363.4,3465.1,3261.7,-127.04,21.75,20.97,23.29,-30.3351,-22.7505,-15.1692,3438.6,3442.0,3421.2,3430.0,3428.0,-0.005,49540.17,48155.0,80786,25.71,30.14,39.83,55000.0,52000.0,54000.0,80.96,-54.54,-62.7,-8789.0,-8687.0,45.39,40.94,-24.12,0.0037
IF.CFE,沪深300期货,2024-06-28,-0.08,-0.79,-1.72,3356.1,3452.4,3259.7,-85.27,22.49,21.48,24.52,-30.8653,-24.3735,-12.9836,3425.0,3465.0,3422.0,3435.4,3437.0,0.0022,59784.3,57829.0,83004,30.45,32.25,40.61,55000.0,52000.0,54000.0,76.01,-64.54,-64.18,-8789.0,-8687.0,55.78,41.39,-26.26,0.0043
IF.CFE,沪深300期货,2024-07-01,0.31,-0.27,-1.21,3350.6,3443.9,3257.3,-71.76,27.2,23.39,34.82,-29.9229,-25.4833,-8.8791,3438.0,3458.6,3417.0,3448.6,3450.8,0.0034,49351.9,47857.0,79496,41.41,37.28,42.52,53000.0,52000.0,53000.0,63.92,-46.24,-61.89,-8789.0,-8687.0,55.31,41.22,-29.58,0.0039000000000000003
IF.CFE,沪深300期货,2024-07-02,0.1,-0.21,-1.19,3346.5,3440.4,3252.5,-48.84,30.46,25.74,39.89,-29.1484,-26.2164,-5.8641,3441.4,3461.2,3436.8,3444.6,3445.2,-0.0018,41558.86,40162.0,77683,39.17,36.39,42.09,50000.0,51000.0,52000.0,67.11,-59.16,-60.0,-8789.0,-8687.0,55.9,40.68,-27.19,0.0039000000000000003
IF.CFE,沪深300期货,2024-07-03,-0.03,-0.22,-1.19,3341.0,3432.2,3249.9,-62.28,34.23,28.57,45.55,-28.6972,-26.7125,-3.9694,3449.8,3452.0,3428.8,3438.2,3438.6,-0.002,42174.86,40891.0,77951,35.48,34.93,41.4,47000.0,50000.0,52000.0,69.71,-56.18,-59.75,-8789.0,-8687.0,56.76,37.6,-25.21,0.0033
IF.CFE,沪深300期货,2024-07-04,-0.53,-0.62,-1.55,3335.7,3427.3,3244.0,-74.87,27.53,28.23,26.14,-29.4799,-27.266,-4.4279,3445.0,3459.8,3418.0,3419.0,3424.6,-0.0057,51287.06,49753.0,81880,26.49,30.87,39.36,47000.0,51000.0,52000.0,85.88,-53.12,-58.5,-8789.0,-8687.0,57.29,35.89,-26.81,0.0033
IF.CFE,沪深300期货,2024-07-05,-0.76,-0.87,-1.75,3329.8,3422.3,3237.2,-149.59,29.83,28.76,31.96,-30.8394,-27.9807,-5.7175,3423.0,3427.0,3373.2,3404.8,3400.6,-0.0058,58609.22,57546.0,86876,21.62,28.22,37.92,47000.0,51000.0,51000.0,70.02,-55.6,-59.16,-8789.0,-8687.0,56.86,33.86,-26.26,0.0037
IF.CFE,沪深300期货,2024-07-08,-1.11,-1.41,-2.28,3323.3,3419.9,3226.7,-195.17,23.05,26.86,15.44,-33.5042,-29.0854,-8.8375,3397.8,3403.6,3370.2,3379.2,3379.0,-0.0063,41598.17,40933.0,79038,15.48,24.15,35.47,46000.0,49000.0,50000.0,90.51,-67.64,-61.11,-8789.0,-8687.0,47.01,35.53,-22.56,0.0037
IF.CFE,沪深300期货,2024-07-09,0.19,-0.24,-1.02,3318.8,3414.8,3222.8,-113.08,33.41,29.04,42.14,-32.2378,-29.7159,-5.0439,3378.8,3432.6,3363.0,3418.2,3422.0,0.0116,63637.69,62497.0,85362,44.38,38.82,41.47,50000.0,50000.0,50000.0,45.88,-9.17,-57.74,-8789.0,-8687.0,47.53,34.78,-21.61,0.0042
IF.CFE,沪深300期货,2024-07-10,0.17,-0.31,-1.07,3314.1,3408.9,3219.2,-52.94,38.41,32.16,50.91,-31.3203,-30.0368,-2.5671,3416.0,3432.0,3409.0,3412.4,3413.8,-0.0028,40741.83,39700.0,75866,41.83,37.64,40.88,50000.0,49000.0,50000.0,51.57,-33.25,-56.32,-8789.0,-8687.0,47.83,34.15,-16.57,0.0040999999999999995
IF.CFE,沪深300期货,2024-07-11,1.22,0.88,0.24,3310.0,3397.0,3223.0,82.97,54.85,39.73,85.09,-26.937,-29.4168,4.9597,3437.6,3468.8,3424.8,3455.8,3455.8,0.0123,53284.54,51487.0,77116,61.64,50.05,46.79,50000.0,49000.0,51000.0,12.29,24.65,-51.36,-8789.0,-8687.0,46.05,33.12,-12.37,0.004699999999999999
IF.CFE,沪深300期货,2024-07-12,1.06,0.97,0.47,3306.6,3386.5,3226.8,129.24,67.05,48.83,103.49,-22.7537,-28.0842,10.661,3455.4,3470.8,3452.4,3461.6,3465.0,0.0017,38721.51,37297.0,68473,63.63,51.45,47.52,46000.0,47000.0,49000.0,8.53,25.03,-47.63,-8789.0,-8687.0,54.89,30.91,-10.8,0.0042
IF.CFE,沪深300期货,2024-07-15,0.56,0.92,0.5,3303.2,3374.6,3231.9,112.31,74.73,57.47,109.25,-19.2626,-26.3199,14.1145,3456.0,3471.8,3453.8,3461.0,3463.6,-0.0012,39510.96,38026.0,65192,63.22,51.29,47.45,46000.0,46000.0,49000.0,9.93,11.85,-44.95,-8789.0,-8687.0,56.07,28.92,-15.25,0.0038
IF.CFE,沪深300期货,2024-07-16,0.88,1.52,1.25,3301.7,3368.6,3234.8,139.15,81.9,65.61,114.47,-14.4179,-23.9395,19.0431,3461.0,3490.6,3453.0,3485.8,3485.0,0.0064,51666.17,49573.0,59325,72.07,57.38,50.6,43000.0,47000.0,49000.0,3.76,39.36,-41.3,-8789.0,-8687.0,66.38,27.04,-12.48,0.0038
IF.CFE,沪深300期货,2024-07-17,0.63,1.57,1.47,3301.2,3366.9,3235.6,156.71,85.12,72.11,111.13,-9.8939,-21.1304,22.4729,3485.2,3505.2,3477.6,3493.2,3499.8,0.0024,49792.12,47550.0,47617,74.29,59.05,51.51,45000.0,47000.0,49000.0,8.44,52.55,-35.36,-8789.0,-8687.0,78.28,26.68,-8.38,0.0042
IF.CFE,沪深300期货,2024-07-18,0.91,1.93,2.05,3301.8,3369.1,3234.4,145.41,89.9,78.04,113.63,-4.5601,-17.8163,26.5125,3478.0,3516.0,3472.6,3515.2,3509.0,0.0044,45672.56,43599.0,27342,79.96,63.66,54.12,43000.0,47000.0,49000.0,0.52,91.91,-27.02,-8789.0,-8687.0,75.98,30.2,-5.73,0.0039000000000000003
IF.CFE,沪深300期货,2024-07-19,0.93,1.97,2.37,3303.3,3375.2,3231.4,151.31,92.14,82.74,110.94,0.759,-14.1012,29.7205,3482.6,3516.0,3476.0,3510.2,3511.2,0.0003,62315.91,59343.0,69554,82.9,66.35,55.74,48000.0,47000.0,49000.0,3.38,119.11,-16.75,-8789.0,-8687.0,91.82,35.1,-28.82,0.0042
IF.CFE,沪深300期货,2024-07-22,0.13,1.07,1.76,3303.6,3376.4,3230.9,115.4,87.26,84.25,93.29,3.5537,-10.5702,28.2479,3515.0,3522.0,3476.0,3492.4,3489.6,-0.0054,53108.28,50646.0,67619,67.92,60.26,53.28,50000.0,48000.0,49000.0,16.69,126.47,-6.71,-8789.0,-8687.0,76.91,37.65,-22.52,0.0042
IF.CFE,沪深300期货,2024-07-23,-1.46,-0.83,-0.1,3301.9,3373.1,3230.6,26.82,64.99,77.83,39.32,0.9057,-8.2751,18.3615,3489.6,3498.4,3427.2,3429.8,3439.2,-0.0171,50630.18,48791.0,68910,38.54,44.58,45.87,50000.0,47000.0,48000.0,70.05,29.08,-1.52,-8789.0,-8687.0,76.5,37.29,-10.08,0.0040999999999999995
IF.CFE,沪深300期货,2024-07-24,-1.84,-1.65,-0.86,3298.7,3368.3,3229.2,-50.38,46.28,67.31,4.2,-3.2789,-7.2758,7.9938,3426.6,3438.4,3390.8,3402.4,3401.2,-0.0107,57860.42,56522.0,72690,31.4,39.65,43.14,52000.0,48000.0,48000.0,91.16,8.3,1.44,-8789.0,-8687.0,74.72,37.87,-15.77,0.0040999999999999995
IF.CFE,沪深300期货,2024-07-25,-1.81,-2.12,-1.45,3295.1,3365.3,3225.0,-100.28,33.5,56.04,-11.59,-8.1906,-7.4588,-1.4637,3395.0,3403.4,3368.4,3380.6,3381.4,-0.0061,57150.6,56302.0,72042,26.68,36.18,41.1,54000.0,49000.0,49000.0,92.06,-54.11,1.46,-8789.0,-8687.0,74.84,39.23,-18.67,0.0042
IF.CFE,沪深300期货,2024-07-26,-0.68,-1.5,-0.93,3293.0,3363.4,3222.5,-88.69,28.63,46.9,-7.93,-10.6581,-8.0987,-5.119,3385.0,3411.8,3377.8,3397.4,3392.4,0.0047,50102.11,49224.0,68729,35.63,40.55,43.25,52000.0,50000.0,48000.0,81.12,-43.51,2.52,-8789.0,-8687.0,89.62,39.77,-11.89,0.004
IF.CFE,沪深300期货,2024-07-29,-0.48,-1.77,-1.31,3290.7,3362.9,3218.5,-106.38,22.08,38.63,-11.02,-13.6347,-9.2059,-8.8576,3397.4,3399.2,3380.0,3382.2,3384.0,-0.003,34742.68,34189.0,64574,31.46,37.98,41.81,49000.0,50000.0,48000.0,91.02,-57.54,1.95,-8789.0,-8687.0,93.12,41.03,-8.54,0.0034999999999999996
IF.CFE,沪深300期货,2024-07-30,-0.73,-2.12,-1.87,3288.0,3364.4,3211.7,-141.8,17.36,31.54,-10.99,-17.5432,-10.8733,-13.3397,3372.4,3375.0,3345.6,3359.6,3357.6,-0.0072,47389.06,47060.0,72967,26.03,34.44,39.75,49000.0,49000.0,48000.0,92.06,-102.94,-0.24,-8789.0,-8687.0,78.04,43.51,-9.78,0.0033
IF.CFE,沪深300期货,2024-07-31,1.52,0.43,0.57,3289.4,3365.9,3212.8,-35.38,30.25,31.11,28.52,-13.9072,-11.4801,-4.8543,3356.0,3447.6,3356.0,3444.4,3443.0,0.0259,64901.66,63407.0,72565,58.38,52.55,49.49,50000.0,51000.0,49000.0,43.99,-28.55,1.14,-8789.0,-8687.0,94.86,43.73,2.32,0.0055000000000000005
IF.CFE,沪深300期货,2024-08-01,0.5,-0.13,-0.25,3288.9,3365.5,3212.4,-11.84,33.69,31.97,37.14,-12.9844,-11.781,-2.4069,3444.0,3452.8,3414.4,3417.2,3420.4,-0.0075,44493.41,43232.0,66144,49.97,47.92,46.95,47000.0,51000.0,49000.0,59.41,-75.7,0.02,-8789.0,-8687.0,79.51,43.41,-2.07,0.0043
IF.CFE,沪深300期货,2024-08-02,-0.5,-0.85,-1.34,3287.8,3366.0,3209.5,-67.79,29.88,31.27,27.09,-14.9947,-12.4237,-5.142,3394.6,3419.0,3374.4,3379.6,3382.8,-0.0119,48112.93,47257.0,68584,40.33,42.3,43.71,47000.0,50000.0,48000.0,80.73,-125.46,-3.48,-8789.0,-8687.0,67.14,43.73,-4.79,0.0037
IF.CFE,沪深300期货,2024-08-05,-1.36,-1.5,-2.39,3285.0,3368.9,3201.2,-98.82,21.59,28.05,8.68,-19.2189,-13.7828,-10.8723,3363.6,3411.2,3337.0,3342.8,3345.8,-0.0118,68049.74,67339.0,76994,32.88,37.59,40.84,54000.0,51000.0,50000.0,96.41,-143.71,-7.28,-8789.0,-8687.0,64.6,45.16,-0.52,0.0046
IF.CFE,沪深300期货,2024-08-06,-1.41,-1.42,-2.49,3281.6,3371.0,3192.2,-118.51,20.0,25.37,9.28,-22.8152,-15.5892,-14.4519,3368.0,3378.8,3312.6,3336.2,3328.2,-0.0029,57601.56,57521.0,70096,31.62,36.79,40.34,56000.0,52000.0,49000.0,83.17,-89.91,-11.32,-8789.0,-8687.0,63.14,48.77,-6.78,0.0038
IF.CFE,沪深300期货,2024-08-07,-0.87,-1.32,-2.51,3278.1,3372.8,3183.5,-112.79,18.09,22.94,8.39,-25.6486,-17.6011,-16.095,3330.0,3358.8,3323.0,3332.6,3334.6,0.0013,43693.59,43598.0,65696,30.85,36.33,40.06,52000.0,51000.0,50000.0,85.73,-67.05,-13.01,-8789.0,-8687.0,63.68,52.11,-8.89,0.003
IF.CFE,沪深300期货,2024-08-08,-0.2,-1.0,-2.17,3275.2,3373.7,3176.7,-105.22,18.43,21.44,12.42,-27.0552,-19.4919,-15.1265,3330.0,3364.4,3313.6,3339.4,3340.8,0.0014,46239.3,46177.0,65093,34.48,37.93,40.86,52000.0,50000.0,49000.0,80.88,-39.58,-16.22,-8789.0,-8687.0,76.02,54.57,-3.54,0.0029
